2024-02-02 16:33:24 status installed docker-ce:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-02 16:33:31 startup archives unpack
2024-02-02 16:33:31 install docker-buildx-plugin:amd64 <none> 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:31 status half-installed docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:33 status unpacked docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:33 install docker-compose-plugin:amd64 <none> 2.24.5-1~debian.11~bullseye
2024-02-02 16:33:33 status half-installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-02 16:33:34 status unpacked docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-02 16:33:34 startup packages configure
2024-02-02 16:33:34 configure docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye <none>
2024-02-02 16:33:34 status unpacked docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:34 status half-configured docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:34 status installed docker-buildx-plugin:amd64 0.12.1-1~debian.11~bullseye
2024-02-02 16:33:34 configure docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye <none>
2024-02-02 16:33:34 status unpacked docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-02 16:33:34 status half-configured docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-02 16:33:34 status installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-02 16:37:09 startup packages remove
2024-02-02 16:37:09 status installed openmediavault-compose:all 6.11.3
2024-02-02 16:37:09 remove openmediavault-compose:all 6.11.3 <none>
2024-02-02 16:37:09 status triggers-pending openmediavault:all 6.9.12-3
2024-02-02 16:37:09 status triggers-awaited openmediavault-compose:all 6.11.3
2024-02-02 16:37:09 status half-configured openmediavault-compose:all 6.11.3
2024-02-02 16:37:09 status half-installed openmediavault-compose:all 6.11.3
2024-02-02 16:37:09 status config-files openmediavault-compose:all 6.11.3
2024-02-02 16:37:09 status installed openmediavault-sharerootfs:all 6.0.3-1
2024-02-02 16:37:09 remove openmediavault-sharerootfs:all 6.0.3-1 <none>
2024-02-02 16:37:09 status half-configured openmediavault-sharerootfs:all 6.0.3-1
2024-02-02 16:37:09 status half-installed openmediavault-sharerootfs:all 6.0.3-1
2024-02-02 16:37:09 status config-files openmediavault-sharerootfs:all 6.0.3-1
2024-02-02 16:37:09 status installed python3-docker:all 4.1.0-1.2
2024-02-02 16:37:09 remove python3-docker:all 4.1.0-1.2 <none>
2024-02-02 16:37:09 status half-configured python3-docker:all 4.1.0-1.2
2024-02-02 16:37:09 status half-installed python3-docker:all 4.1.0-1.2
2024-02-02 16:37:09 status config-files python3-docker:all 4.1.0-1.2
2024-02-02 16:37:09 status not-installed python3-docker:all <none>
2024-02-02 16:37:09 status installed python3-distutils:all 3.9.2-1
2024-02-02 16:37:10 remove python3-distutils:all 3.9.2-1 <none>
2024-02-02 16:37:10 status half-configured python3-distutils:all 3.9.2-1
2024-02-02 16:37:10 status half-installed python3-distutils:all 3.9.2-1
2024-02-02 16:37:10 status config-files python3-distutils:all 3.9.2-1
2024-02-02 16:37:10 status not-installed python3-distutils:all <none>
2024-02-02 16:37:10 status installed python3-lib2to3:all 3.9.2-1
2024-02-02 16:37:10 remove python3-lib2to3:all 3.9.2-1 <none>
2024-02-02 16:37:10 status half-configured python3-lib2to3:all 3.9.2-1
2024-02-02 16:37:10 status half-installed python3-lib2to3:all 3.9.2-1
2024-02-02 16:37:10 status config-files python3-lib2to3:all 3.9.2-1
2024-02-02 16:37:10 status not-installed python3-lib2to3:all <none>
2024-02-02 16:37:10 status installed python3-pretty-yaml:all 20.4.0-1
2024-02-02 16:37:10 remove python3-pretty-yaml:all 20.4.0-1 <none>
2024-02-02 16:37:10 status half-configured python3-pretty-yaml:all 20.4.0-1
2024-02-02 16:37:10 status half-installed python3-pretty-yaml:all 20.4.0-1
2024-02-02 16:37:10 status config-files python3-pretty-yaml:all 20.4.0-1
2024-02-02 16:37:10 status not-installed python3-pretty-yaml:all <none>
2024-02-02 16:37:10 status installed python3-unidecode:all 1.2.0-1
2024-02-02 16:37:10 remove python3-unidecode:all 1.2.0-1 <none>
2024-02-02 16:37:10 status half-configured python3-unidecode:all 1.2.0-1
2024-02-02 16:37:10 status half-installed python3-unidecode:all 1.2.0-1
2024-02-02 16:37:10 status config-files python3-unidecode:all 1.2.0-1
2024-02-02 16:37:10 status not-installed python3-unidecode:all <none>
2024-02-02 16:37:10 status installed python3-websocket:all 0.57.0-1
2024-02-02 16:37:10 remove python3-websocket:all 0.57.0-1 <none>
2024-02-02 16:37:10 status half-configured python3-websocket:all 0.57.0-1
2024-02-02 16:37:10 status half-installed python3-websocket:all 0.57.0-1
2024-02-02 16:37:10 status config-files python3-websocket:all 0.57.0-1
2024-02-02 16:37:10 status not-installed python3-websocket:all <none>
2024-02-02 16:37:10 startup packages configure
2024-02-02 16:37:10 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-02 16:37:10 status half-configured openmediavault:all 6.9.12-3
2024-02-02 16:37:12 status installed openmediavault:all 6.9.12-3
2024-02-02 16:37:12 startup packages purge
2024-02-02 16:37:12 purge openmediavault-compose:all 6.11.3 <none>
2024-02-02 16:37:12 status config-files openmediavault-compose:all 6.11.3
2024-02-02 16:37:12 status triggers-pending openmediavault:all 6.9.12-3
2024-02-02 16:37:12 status not-installed openmediavault-compose:all <none>
2024-02-02 16:37:12 purge openmediavault-sharerootfs:all 6.0.3-1 <none>
2024-02-02 16:37:12 status config-files openmediavault-sharerootfs:all 6.0.3-1
2024-02-02 16:37:12 status not-installed openmediavault-sharerootfs:all <none>
2024-02-02 16:37:12 startup packages configure
2024-02-02 16:37:12 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-02 16:37:12 status half-configured openmediavault:all 6.9.12-3
2024-02-02 16:37:13 status installed openmediavault:all 6.9.12-3
2024-02-03 09:04:24 startup archives install
2024-02-03 09:04:24 upgrade openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:04:24 status triggers-pending openmediavault:all 6.9.12-3
2024-02-03 09:04:24 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:24 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:24 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:24 status half-installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:24 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:24 configure openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:04:24 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:31 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:31 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-03 09:04:31 status half-configured openmediavault:all 6.9.12-3
2024-02-03 09:04:31 status installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:04:32 status installed openmediavault:all 6.9.12-3
2024-02-03 09:05:57 startup archives install
2024-02-03 09:05:58 upgrade openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:05:58 status triggers-pending openmediavault:all 6.9.12-3
2024-02-03 09:05:58 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:05:58 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:05:58 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:05:58 status half-installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:05:58 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:05:58 configure openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:05:58 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:06:05 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:06:05 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-03 09:06:05 status half-configured openmediavault:all 6.9.12-3
2024-02-03 09:06:05 status installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:06:06 status installed openmediavault:all 6.9.12-3
2024-02-03 09:18:56 startup archives install
2024-02-03 09:18:56 upgrade openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:18:56 status triggers-pending openmediavault:all 6.9.12-3
2024-02-03 09:18:56 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:18:56 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:18:56 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:18:56 status half-installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:18:56 status unpacked openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:18:56 configure openmediavault-omvextrasorg:all 6.3.6 6.3.6
2024-02-03 09:18:56 status half-configured openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:19:03 status triggers-awaited openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:19:03 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-03 09:19:03 status half-configured openmediavault:all 6.9.12-3
2024-02-03 09:19:03 status installed openmediavault-omvextrasorg:all 6.3.6
2024-02-03 09:19:04 status installed openmediavault:all 6.9.12-3
2024-02-03 09:20:12 startup archives unpack
2024-02-03 09:20:12 install openmediavault-sharerootfs:all <none> 6.0.3-1
2024-02-03 09:20:12 status half-installed openmediavault-sharerootfs:all 6.0.3-1
2024-02-03 09:20:12 status unpacked openmediavault-sharerootfs:all 6.0.3-1
2024-02-03 09:20:12 install python3-lib2to3:all <none> 3.9.2-1
2024-02-03 09:20:12 status half-installed python3-lib2to3:all 3.9.2-1
2024-02-03 09:20:12 status unpacked python3-lib2to3:all 3.9.2-1
2024-02-03 09:20:12 install python3-distutils:all <none> 3.9.2-1
2024-02-03 09:20:12 status half-installed python3-distutils:all 3.9.2-1
2024-02-03 09:20:12 status unpacked python3-distutils:all 3.9.2-1
2024-02-03 09:20:13 install python3-websocket:all <none> 0.57.0-1
2024-02-03 09:20:13 status half-installed python3-websocket:all 0.57.0-1
2024-02-03 09:20:13 status unpacked python3-websocket:all 0.57.0-1
2024-02-03 09:20:13 install python3-docker:all <none> 4.1.0-1.2
2024-02-03 09:20:13 status half-installed python3-docker:all 4.1.0-1.2
2024-02-03 09:20:13 status unpacked python3-docker:all 4.1.0-1.2
2024-02-03 09:20:13 install python3-unidecode:all <none> 1.2.0-1
2024-02-03 09:20:13 status half-installed python3-unidecode:all 1.2.0-1
2024-02-03 09:20:13 status unpacked python3-unidecode:all 1.2.0-1
2024-02-03 09:20:13 install python3-pretty-yaml:all <none> 20.4.0-1
2024-02-03 09:20:13 status half-installed python3-pretty-yaml:all 20.4.0-1
2024-02-03 09:20:13 status unpacked python3-pretty-yaml:all 20.4.0-1
2024-02-03 09:20:13 install openmediavault-compose:all <none> 6.11.3
2024-02-03 09:20:13 status triggers-pending openmediavault:all 6.9.12-3
2024-02-03 09:20:13 status half-installed openmediavault-compose:all 6.11.3
2024-02-03 09:20:13 status unpacked openmediavault-compose:all 6.11.3
2024-02-03 09:20:13 startup packages configure
2024-02-03 09:20:13 configure openmediavault-sharerootfs:all 6.0.3-1 <none>
2024-02-03 09:20:13 status unpacked openmediavault-sharerootfs:all 6.0.3-1
2024-02-03 09:20:13 status half-configured openmediavault-sharerootfs:all 6.0.3-1
2024-02-03 09:20:15 status installed openmediavault-sharerootfs:all 6.0.3-1
2024-02-03 09:20:15 configure python3-lib2to3:all 3.9.2-1 <none>
2024-02-03 09:20:15 status unpacked python3-lib2to3:all 3.9.2-1
2024-02-03 09:20:15 status half-configured python3-lib2to3:all 3.9.2-1
2024-02-03 09:20:15 status installed python3-lib2to3:all 3.9.2-1
2024-02-03 09:20:15 configure python3-unidecode:all 1.2.0-1 <none>
2024-02-03 09:20:15 status unpacked python3-unidecode:all 1.2.0-1
2024-02-03 09:20:15 status half-configured python3-unidecode:all 1.2.0-1
2024-02-03 09:20:15 status installed python3-unidecode:all 1.2.0-1
2024-02-03 09:20:15 configure python3-websocket:all 0.57.0-1 <none>
2024-02-03 09:20:15 status unpacked python3-websocket:all 0.57.0-1
2024-02-03 09:20:15 status half-configured python3-websocket:all 0.57.0-1
2024-02-03 09:20:15 status installed python3-websocket:all 0.57.0-1
2024-02-03 09:20:15 configure python3-distutils:all 3.9.2-1 <none>
2024-02-03 09:20:15 status unpacked python3-distutils:all 3.9.2-1
2024-02-03 09:20:15 status half-configured python3-distutils:all 3.9.2-1
2024-02-03 09:20:15 status installed python3-distutils:all 3.9.2-1
2024-02-03 09:20:15 configure python3-docker:all 4.1.0-1.2 <none>
2024-02-03 09:20:15 status unpacked python3-docker:all 4.1.0-1.2
2024-02-03 09:20:15 status half-configured python3-docker:all 4.1.0-1.2
2024-02-03 09:20:16 status installed python3-docker:all 4.1.0-1.2
2024-02-03 09:20:16 configure python3-pretty-yaml:all 20.4.0-1 <none>
2024-02-03 09:20:16 status unpacked python3-pretty-yaml:all 20.4.0-1
2024-02-03 09:20:16 status half-configured python3-pretty-yaml:all 20.4.0-1
2024-02-03 09:20:16 status installed python3-pretty-yaml:all 20.4.0-1
2024-02-03 09:20:16 configure openmediavault-compose:all 6.11.3 <none>
2024-02-03 09:20:16 status unpacked openmediavault-compose:all 6.11.3
2024-02-03 09:20:16 status half-configured openmediavault-compose:all 6.11.3
2024-02-03 09:20:16 status triggers-awaited openmediavault-compose:all 6.11.3
2024-02-03 09:20:16 status triggers-pending openmediavault:all 6.9.12-3
2024-02-03 09:20:16 trigproc openmediavault:all 6.9.12-3 <none>
2024-02-03 09:20:16 status half-configured openmediavault:all 6.9.12-3
2024-02-03 09:20:16 status installed openmediavault-compose:all 6.11.3
2024-02-03 09:20:18 status installed openmediavault:all 6.9.12-3
2024-02-04 10:56:15 startup archives unpack
2024-02-04 10:56:15 upgrade openmediavault:all 6.9.12-3 6.9.13-1
2024-02-04 10:56:15 status half-configured openmediavault:all 6.9.12-3
2024-02-04 10:56:15 status unpacked openmediavault:all 6.9.12-3
2024-02-04 10:56:15 status half-installed openmediavault:all 6.9.12-3
2024-02-04 10:56:15 status triggers-pending rsyslog:amd64 8.2102.0-2+deb11u1
2024-02-04 10:56:15 status unpacked openmediavault:all 6.9.13-1
2024-02-04 10:56:15 startup packages configure
2024-02-04 10:56:15 configure openmediavault:all 6.9.13-1 <none>
2024-02-04 10:56:15 status unpacked openmediavault:all 6.9.13-1
2024-02-04 10:56:16 status half-configured openmediavault:all 6.9.13-1
2024-02-04 10:56:35 status installed openmediavault:all 6.9.13-1
2024-02-04 10:56:35 status triggers-pending openmediavault:all 6.9.13-1
2024-02-04 10:56:35 status triggers-awaited openmediavault:all 6.9.13-1
2024-02-04 10:56:35 trigproc rsyslog:amd64 8.2102.0-2+deb11u1 <none>
2024-02-04 10:56:35 status half-configured rsyslog:amd64 8.2102.0-2+deb11u1
2024-02-04 10:56:35 status installed rsyslog:amd64 8.2102.0-2+deb11u1
2024-02-04 10:56:35 trigproc openmediavault:all 6.9.13-1 <none>
2024-02-04 10:56:35 status half-configured openmediavault:all 6.9.13-1
2024-02-04 10:56:37 status installed openmediavault:all 6.9.13-1
2024-02-10 10:08:18 startup archives unpack
2024-02-10 10:08:18 upgrade docker-ce-cli:amd64 5:25.0.2-1~debian.11~bullseye 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:18 status half-configured docker-ce-cli:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:18 status unpacked docker-ce-cli:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:18 status half-installed docker-ce-cli:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:19 status unpacked docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:19 upgrade docker-ce:amd64 5:25.0.2-1~debian.11~bullseye 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:19 status half-configured docker-ce:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:19 status unpacked docker-ce:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:19 status half-installed docker-ce:amd64 5:25.0.2-1~debian.11~bullseye
2024-02-10 10:08:21 status unpacked docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:21 startup packages configure
2024-02-10 10:08:21 configure docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 10:08:21 status unpacked docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:21 status half-configured docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:21 status installed docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:21 configure docker-ce:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 10:08:21 status unpacked docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:21 status half-configured docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 10:08:28 status installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 16:45:16 startup archives unpack
2024-02-10 16:45:16 install libconfig-inifiles-perl:all <none> 3.000003-1
2024-02-10 16:45:16 status half-installed libconfig-inifiles-perl:all 3.000003-1
2024-02-10 16:45:16 status unpacked libconfig-inifiles-perl:all 3.000003-1
2024-02-10 16:45:16 install mysql-common:all <none> 5.8+1.0.7
2024-02-10 16:45:16 status half-installed mysql-common:all 5.8+1.0.7
2024-02-10 16:45:16 status unpacked mysql-common:all 5.8+1.0.7
2024-02-10 16:45:16 install mariadb-common:all <none> 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 status half-installed mariadb-common:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 status unpacked mariadb-common:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 install libmariadb3:amd64 <none> 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 status triggers-pending libc-bin:amd64 2.31-13+deb11u7
2024-02-10 16:45:16 status half-installed libmariadb3:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 status unpacked libmariadb3:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 install mariadb-client-core-10.5:amd64 <none> 1:10.5.21-0+deb11u1
2024-02-10 16:45:16 status half-installed mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status unpacked mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 install mariadb-client-10.5:amd64 <none> 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-installed mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status unpacked mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 install mariadb-client:all <none> 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-installed mariadb-client:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status unpacked mariadb-client:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 startup packages configure
2024-02-10 16:45:17 configure libconfig-inifiles-perl:all 3.000003-1 <none>
2024-02-10 16:45:17 status unpacked libconfig-inifiles-perl:all 3.000003-1
2024-02-10 16:45:17 status half-configured libconfig-inifiles-perl:all 3.000003-1
2024-02-10 16:45:17 status installed libconfig-inifiles-perl:all 3.000003-1
2024-02-10 16:45:17 configure mysql-common:all 5.8+1.0.7 <none>
2024-02-10 16:45:17 status unpacked mysql-common:all 5.8+1.0.7
2024-02-10 16:45:17 status half-configured mysql-common:all 5.8+1.0.7
2024-02-10 16:45:17 status installed mysql-common:all 5.8+1.0.7
2024-02-10 16:45:17 configure mariadb-common:all 1:10.5.21-0+deb11u1 <none>
2024-02-10 16:45:17 status unpacked mariadb-common:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-configured mariadb-common:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status installed mariadb-common:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 configure libmariadb3:amd64 1:10.5.21-0+deb11u1 <none>
2024-02-10 16:45:17 status unpacked libmariadb3:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-configured libmariadb3:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status installed libmariadb3:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 configure mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1 <none>
2024-02-10 16:45:17 status unpacked mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-configured mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status installed mariadb-client-core-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 configure mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1 <none>
2024-02-10 16:45:17 status unpacked mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-configured mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status installed mariadb-client-10.5:amd64 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 configure mariadb-client:all 1:10.5.21-0+deb11u1 <none>
2024-02-10 16:45:17 status unpacked mariadb-client:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status half-configured mariadb-client:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 status installed mariadb-client:all 1:10.5.21-0+deb11u1
2024-02-10 16:45:17 trigproc libc-bin:amd64 2.31-13+deb11u7 <none>
2024-02-10 16:45:17 status half-configured libc-bin:amd64 2.31-13+deb11u7
2024-02-10 16:45:17 status installed libc-bin:amd64 2.31-13+deb11u7
2024-02-10 17:25:04 startup packages remove
2024-02-10 17:25:04 status installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:04 remove docker-ce:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:25:04 status half-configured docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:09 status half-installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:09 status config-files docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:09 status installed containerd.io:amd64 1.6.28-1
2024-02-10 17:25:09 remove containerd.io:amd64 1.6.28-1 <none>
2024-02-10 17:25:09 status half-configured containerd.io:amd64 1.6.28-1
2024-02-10 17:25:09 status half-installed containerd.io:amd64 1.6.28-1
2024-02-10 17:25:10 status config-files containerd.io:amd64 1.6.28-1
2024-02-10 17:25:10 status installed docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:10 remove docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:25:10 status half-configured docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:10 status half-installed docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:10 status config-files docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:10 status not-installed docker-ce-cli:amd64 <none>
2024-02-10 17:25:10 status installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:10 remove docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye <none>
2024-02-10 17:25:10 status half-configured docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:10 status half-installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:10 status config-files docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:10 status not-installed docker-compose-plugin:amd64 <none>
2024-02-10 17:25:10 startup packages configure
2024-02-10 17:25:10 startup packages purge
2024-02-10 17:25:10 purge docker-ce:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:25:10 status config-files docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:11 status not-installed docker-ce:amd64 <none>
2024-02-10 17:25:11 purge containerd.io:amd64 1.6.28-1 <none>
2024-02-10 17:25:11 status config-files containerd.io:amd64 1.6.28-1
2024-02-10 17:25:12 status not-installed containerd.io:amd64 <none>
2024-02-10 17:25:12 startup packages configure
2024-02-10 17:25:23 startup archives unpack
2024-02-10 17:25:24 install containerd.io:amd64 <none> 1.6.28-1
2024-02-10 17:25:24 status half-installed containerd.io:amd64 1.6.28-1
2024-02-10 17:25:26 status unpacked containerd.io:amd64 1.6.28-1
2024-02-10 17:25:26 install docker-ce-cli:amd64 <none> 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:26 status half-installed docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:26 status unpacked docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:26 install docker-ce:amd64 <none> 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:26 status half-installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:28 status unpacked docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:28 startup packages configure
2024-02-10 17:25:28 configure containerd.io:amd64 1.6.28-1 <none>
2024-02-10 17:25:28 status unpacked containerd.io:amd64 1.6.28-1
2024-02-10 17:25:28 status half-configured containerd.io:amd64 1.6.28-1
2024-02-10 17:25:29 status installed containerd.io:amd64 1.6.28-1
2024-02-10 17:25:29 configure docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:25:29 status unpacked docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:29 status half-configured docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:29 status installed docker-ce-cli:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:29 configure docker-ce:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:25:29 status unpacked docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:29 status half-configured docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:32 status installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:25:37 startup archives unpack
2024-02-10 17:25:37 install docker-compose-plugin:amd64 <none> 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:37 status half-installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:38 status unpacked docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:38 startup packages configure
2024-02-10 17:25:38 configure docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye <none>
2024-02-10 17:25:38 status unpacked docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:38 status half-configured docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:25:38 status installed docker-compose-plugin:amd64 2.24.5-1~debian.11~bullseye
2024-02-10 17:47:40 startup packages remove
2024-02-10 17:47:40 status installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:47:40 remove docker-ce:amd64 5:25.0.3-1~debian.11~bullseye <none>
2024-02-10 17:47:40 status half-configured docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:47:40 status half-installed docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
2024-02-10 17:47:41 status config-files docker-ce:amd64 5:25.0.3-1~debian.11~bullseye
